word,business,entertainment,politics,sport,tech
17-18_CARDINAL,0,0,0,1,0
"France

England_EVENT",0,0,0,1,0
Tests_LANGUAGE,0,0,0,1,0
17-6 half_DATE,0,0,0,2,0
the entire second half_DATE,0,0,0,1,0
Yann Delaigue's_ORG,0,0,0,1,0
10-3_CARDINAL,0,0,0,1,0
Sylvain Marconnet's_ORG,0,0,0,1,0
Sebastien Bruno_PERSON,0,0,0,1,0
51 minutes_TIME,0,0,0,1,0
11 minutes_TIME,0,0,0,1,0
Sheridan_ORG,0,0,0,1,0
Liebenberg_PERSON,0,0,0,1,0
Y Delaigue_ORG,0,0,0,1,0
Paddy O'Brien_PERSON,0,0,0,1,0
18-17_CARDINAL,0,0,0,1,0
six penalty_QUANTITY,0,0,0,1,0
Dusty Hare_ORG,0,0,0,1,0
D'Arcy_ORG,0,0,0,1,0
67th_ORDINAL,0,0,0,1,0
Dempsey_GPE,0,0,0,1,0
"Easterby, O'Connor_ORG",0,0,0,2,0
Sheahan_ORG,0,0,0,2,0
TBC_ORG,0,0,0,1,0
the season through injury_DATE,0,0,0,1,0
2340_DATE,0,0,0,1,0
O'Connor_PERSON,0,0,0,1,0
Leamy - three_ORG,0,0,0,1,0
O'Connor_ORG,0,0,0,1,0
Denis_PERSON,0,0,0,1,0
Rusedski_PERSON,0,0,0,12,0
Tim Henman_PERSON,0,0,0,12,0
Greg Rusedski 4-_PERSON,0,0,0,1,0
8-6_CARDINAL,0,0,0,7,0
the Dubai Tennis Championships_EVENT,0,0,0,2,0
6-5_CARDINAL,0,0,0,1,0
Henman_ORG,0,0,0,3,0
Henman_PERSON,0,0,0,30,0
Serve_PERSON,0,0,0,1,0
Rusedski_NORP,0,0,0,2,0
three years - Henman_DATE,0,0,0,1,0
Rusedski_GPE,0,0,0,1,0
two hours and 40 minutes_TIME,0,0,0,2,0
Davis Cup_FAC,0,0,0,17,0
Russian Igor Andreev_PERSON,0,0,0,1,0
Nicolas Kiefer_PERSON,0,0,0,5,0
the Australian Open_EVENT,0,0,0,40,0
Kiefer_PERSON,0,0,0,1,0
Feliciano Lopez_PERSON,0,0,0,4,0
Andre Agassi_PERSON,0,0,0,10,0
Paradorn Srichaphan_LOC,0,0,0,2,0
Roger Federer_PERSON,0,0,0,19,0
6-2 3-6 6-3_QUANTITY,0,0,0,1,0
Fabrice Santoro_ORG,0,0,0,4,0
Mikhail Youzhny_PERSON,0,0,0,3,0
Ferrero_ORG,0,0,0,10,0
Juan Carlos Ferrero_PERSON,0,0,0,5,0
French Open_EVENT,0,0,0,6,0
Juan Carlos_PERSON,0,0,0,2,0
the ABN AMRO World Tennis Tournament_ORG,0,0,0,1,0
Rainer Schuettler_PERSON,0,0,0,2,0
David Nalbandian_PERSON,0,0,0,5,0
Joachim Johansson_PERSON,0,0,0,7,0
Marseille_GPE,0,0,0,2,0
December of last year_DATE,0,0,0,1,0
the Davis Cup_EVENT,0,0,0,11,0
zero per cent_MONEY,0,0,0,1,0
another two months_DATE,0,0,0,1,0
Jordi Arrese_PERSON,0,0,0,4,0
the whole year_DATE,0,0,0,4,0
Nadal_PERSON,0,0,0,40,0
Roddick_PERSON,0,0,0,89,0
San Jose_GPE,0,0,0,9,1
Andy Roddick_PERSON,0,0,0,23,0
Cyril Saulnier_PERSON,0,0,0,4,0
the SAP Open_EVENT,0,0,0,5,0
Tommy Haas_PERSON,0,0,0,7,0
Jurgen Melzer_PERSON,0,0,0,8,0
early in the second_TIME,0,0,0,3,0
Melzer_ORG,0,0,0,3,0
Haas_ORG,0,0,0,4,0
Federer_ORG,0,0,0,24,0
Ivan Ljubicic_PERSON,0,0,0,8,0
Federer_PERSON,0,0,0,9,0
Ljubicic_PERSON,0,0,0,6,0
the World Indoor Tournament_ORG,0,0,0,2,0
6-1 3-1 0-30_QUANTITY,0,0,0,2,0
Roger_PERSON,0,0,0,5,0
Ginepri_ORG,0,0,0,1,0
Fifteen-year-old_DATE,0,0,0,1,0
Donald Young's_PERSON,0,0,0,1,0
the San Jose Open_LOC,0,0,0,1,0
Australian Open_LOC,0,0,0,6,0
Robby Ginepri_PERSON,0,0,0,3,0
Ginepri_PERSON,0,0,0,2,0
Kevin Kim_PERSON,0,0,0,2,0
Jan Hernych_PERSON,0,0,0,1,0
the Czech Republic 7-5 6-3_GPE,0,0,0,1,0
Frank Dancevic_PERSON,0,0,0,1,0
American Jeff Morrison 4-6 7-6_WORK_OF_ART,0,0,0,1,0
Kenneth Carlsen_PERSON,0,0,0,2,0
Irakli Labadze_PERSON,0,0,0,2,0
the Republic of Georgia 6-7_GPE,0,0,0,1,0
Paul Goldstein_PERSON,0,0,0,1,0
Bobby Reynolds_PERSON,0,0,0,1,0
Agassi_PERSON,0,0,0,17,0
Mardy Fish_PERSON,0,0,0,4,0
Agassi_GPE,0,0,0,8,0
Thomas Enqvist_PERSON,0,0,0,4,0
Vincent Spadea_PERSON,0,0,0,3,0
Max Mirnyi_PERSON,0,0,0,2,0
Melzer_PERSON,0,0,0,2,0
the Dubai Open_EVENT,0,0,0,3,0
two hours 15 minutes_TIME,0,0,0,1,0
6-4_CARDINAL,0,0,0,7,0
Russian Mikhail Youzhny_PERSON,0,0,0,1,0
Rainer Schuettler 7-5_PERSON,0,0,0,1,0
Ivo Minar_ORG,0,0,0,2,0
Rafael Nadal_PERSON,0,0,0,7,0
Guillermo Canas_PERSON,0,0,0,2,0
Open_PRODUCT,0,0,0,2,0
Acapulco_GPE,0,0,0,2,0
Eighth_ORDINAL,0,0,0,2,0
Alberto Martin_PERSON,0,0,0,1,0
Brazil Open_ORG,0,0,0,1,0
Mariano Puerta_PERSON,0,0,0,1,0
Carlos Moya_PERSON,0,0,0,12,0
Felix Mantilla_PERSON,0,0,0,2,0
Jiri Novak_PERSON,0,0,0,1,0
Agustin Calleri_PERSON,0,0,0,2,0
Albert Montanes_PERSON,0,0,0,2,0
6-4_QUANTITY,0,0,0,1,0
Jiri Novak 7-5_PERSON,0,0,0,1,0
the Mexican Open_EVENT,0,0,0,1,0
Calleri_PERSON,0,0,0,2,0
Novak_ORG,0,0,0,1,0
Filippo Volandri_PERSON,0,0,0,1,0
Mariano Puerta_ORG,0,0,0,1,0
last eight_DATE,0,0,0,2,0
Daniela Hantuchova_PERSON,0,0,0,8,0
Elene Likhotseva_PERSON,0,0,0,2,0
Serena Williams_PERSON,0,0,0,13,0
Elena Bovina 1-6_PERSON,0,0,0,2,0
Lindsay Davenport_PERSON,0,0,0,14,0
Anastasia Myskina_PERSON,0,0,0,7,0
Davenport_GPE,0,0,0,17,0
Jie Zheng 6-2 7-5_PERSON,0,0,0,2,0
Myskina_GPE,0,0,0,7,0
Marion Bartoli_ORG,0,0,0,2,0
American Davenport_ORG,0,0,0,2,0
Wimbledon_GPE,0,0,0,7,0
Conchita Martinez_PERSON,0,0,0,5,0
Nathalie Dechy_PERSON,0,0,0,9,0
Patty Schnyder_PERSON,0,0,0,4,0
Li Na 6-3 7-6_PERSON,0,0,0,2,0
Sania Mirza_PERSON,0,0,0,6,0
Jelena Jankovic_PERSON,0,0,0,4,0
Serbia_GPE,0,0,0,4,2
Montenegro_GPE,0,0,0,3,0
Martinez_GPE,0,0,0,2,0
Hantuchova_PERSON,0,0,0,8,0
Serena_GPE,0,0,0,2,0
Parmar_PERSON,0,0,0,2,0
Davis Cup_WORK_OF_ART,0,0,0,2,0
Arvind Parmar_PERSON,0,0,0,2,0
Alex Bogdanovic_PERSON,0,0,0,4,0
the Europe/Africa Zone_LOC,0,0,0,1,0
Greg Rusedski_PERSON,0,0,0,12,0
Jeremy Bates_PERSON,0,0,0,4,0
Andrew Murray_PERSON,0,0,0,7,0
David Sherwood_PERSON,0,0,0,2,0
Jamie Delgado_PERSON,0,0,0,1,0
Lee Childs_PERSON,0,0,0,1,0
Sherwood_ORG,0,0,0,1,0
6ft 4_CARDINAL,0,0,0,1,0
Sherwood_GPE,0,0,0,1,0
264th_CARDINAL,0,0,0,1,0
LTA_ORG,0,0,0,6,0
Futures_PERSON,0,0,0,1,0
Wrexham_GPE,0,0,0,1,0
Plaisir_GPE,0,0,0,1,0
Mulhouse_GPE,0,0,0,1,0
Tim Henman's_PERSON,0,0,0,3,0
"Wimbledon

World_EVENT",0,0,0,2,0
England Club_ORG,0,0,0,2,0
Tim Phillips_PERSON,0,0,0,2,0
Dubai Duty Free_ORG,0,0,0,2,0
Daveport_ORG,0,0,0,2,0
the last four_DATE,0,0,0,2,0
Henman_GPE,0,0,0,1,0
Tommy Robredo_PERSON,0,0,0,6,0
Mirza_PERSON,0,0,0,24,0
Kuznetsova_GPE,0,0,0,4,0
Svetlana Kuznetsova_PERSON,0,0,0,5,0
the Dubai Championships_FAC,0,0,0,2,0
Hyderabad_GPE,0,0,0,1,0
Alicia Molik_PERSON,0,0,0,7,0
Silvia Farina Elia_PERSON,0,0,0,1,0
Slovakian_NORP,0,0,0,1,0
Elena Likhovtseva_PERSON,0,0,0,3,0
Selima Sfar 2-_PERSON,0,0,0,1,0
Likhovtseva_ORG,0,0,0,1,0
Sfar_PERSON,0,0,0,1,0
Seventh_ORDINAL,0,0,0,2,0
Elena Bovina_PERSON,0,0,0,1,0
Jonathan Erlich_PERSON,0,0,0,2,0
Andy Ram_PERSON,0,0,0,2,0
Roger Becker_PERSON,0,0,0,1,0
Harel Levy_PERSON,0,0,0,1,0
Bogdanovic_PERSON,0,0,0,5,0
Noam_PERSON,0,0,0,1,0
the BBC Young Sports Personality of_ORG,0,0,0,1,0
Davis Cup_ORG,0,0,0,4,0
Venus_ORG,0,0,0,1,0
Farina Elia_PERSON,0,0,0,3,0
Venus Williams_PERSON,0,0,0,5,0
Sylvia Farina Elia_PERSON,0,0,0,1,0
Shinobu_ORG,0,0,0,1,0
Jelena Kostanic_ORG,0,0,0,1,0
Hyderabad_ORG,0,0,0,2,0
Kuznetsova_PERSON,0,0,0,8,0
Blisters_ORG,0,0,0,1,0
the Nasdaq-100 Open_LOC,0,0,0,1,0
Vinci_GPE,0,0,0,2,0
Spaniard Conchita Martinez_PERSON,0,0,0,1,0
Roberta Vinci_PERSON,0,0,0,1,0
the Qatar Open_EVENT,0,0,0,4,0
French Open_LOC,0,0,0,6,0
Fifth_ORDINAL,0,0,0,4,0
Slovakian Daniela Hantuchova_PERSON,0,0,0,1,0
Vinci_ORG,0,0,0,1,0
Ai Sugiyama_FAC,0,0,0,1,0
Nicole Pratt_PERSON,0,0,0,1,0
Selima Sfar 7-_PERSON,0,0,0,1,0
Serena_PERSON,0,0,0,7,0
Marat Safin_PERSON,0,0,0,8,0
ATP_ORG,0,0,0,7,0
Lleyton Hewitt_PERSON,0,0,0,19,0
Safin_GPE,0,0,0,3,0
Hewitt_GPE,0,0,0,7,0
the Champions Race_ORG,0,0,0,1,0
Elena Baltacha_PERSON,0,0,0,1,0
Hingis_ORG,0,0,0,5,0
Martina Hingis_PERSON,0,0,0,2,0
the Volvo Women's Open_ORG,0,0,0,3,0
Pattaya_GPE,0,0,0,3,0
Marlene Weingartner_PERSON,0,0,0,1,0
Filderstadt_GPE,0,0,0,2,0
Elena Dementieva_PERSON,0,0,0,5,0
Only last year_DATE,0,0,0,1,0
Thaliand_GPE,0,0,0,1,0
Kim Clijsters_PERSON,0,0,0,7,0
Antwerp_GPE,0,0,0,1,0
February 15_DATE,0,0,0,1,0
the Belgian Open_EVENT,0,0,0,1,0
Bruno Willems_PERSON,0,0,0,1,0
Hewitt_PERSON,0,0,0,19,0
"Dent

_ORG",0,0,0,1,0
Taylor Dent_ORG,0,0,0,5,0
the Australian Hardcourt Championships_ORG,0,0,0,2,0
Juan Ignacio Chela_PERSON,0,0,0,4,0
6-3 4-6_CARDINAL,0,0,0,2,0
Venus_PERSON,0,0,0,4,0
Venus_FAC,0,0,0,1,0
Serena_PRODUCT,0,0,0,2,0
Yetunde Price_ORG,0,0,0,1,0
Serena_WORK_OF_ART,0,0,0,1,0
Nicole Vaidisova_PERSON,0,0,0,1,0
Vaidisova_PERSON,0,0,0,1,0
Karolina Sprem_PERSON,0,0,0,2,0
Sprem_PERSON,0,0,0,1,0
Anna Smashnova_PERSON,0,0,0,2,0
27th_DATE,0,0,0,1,0
3-3_CARDINAL,0,0,0,3,0
exactly an hour_TIME,0,0,0,1,0
Chris O'Neil_PERSON,0,0,0,1,0
Nadia Petrova_ORG,0,0,0,3,0
Molik_ORG,0,0,0,1,0
just 56 minutes_TIME,0,0,0,2,0
Molik_PERSON,0,0,0,1,0
Slovakia_ORG,0,0,0,11,0
Dementieva_PERSON,0,0,0,4,0
7-5 5_DATE,0,0,0,1,0
almost three hours_TIME,0,0,0,1,0
American Abigail Spears 7-6 6-3_ORG,0,0,0,1,0
Lisa Raymond_PERSON,0,0,0,2,0
Raymond_PERSON,0,0,0,2,0
Francesca Schiavone of_ORG,0,0,0,1,0
Sania Mirza's_PERSON,0,0,0,1,0
"Williams 1-6,4-6_PERSON",0,0,0,1,0
Nirupama Vaidyanathan_PERSON,0,0,0,1,0
Vaidyanathan_PERSON,0,0,0,1,0
Wimbledon_WORK_OF_ART,0,0,0,1,0
Petra Mandula_GPE,0,0,0,1,0
Kuznetsova_ORG,0,0,0,1,0
Claude Eerdekens_PERSON,0,0,0,2,0
Charleroi_GPE,0,0,0,2,0
Eerdekens_ORG,0,0,0,3,0
the World Anti-Doping Agency_ORG,0,0,0,1,0
the International Tennis Federation_ORG,0,0,0,3,0
the Women's Tennis Accosiation_ORG,0,0,0,1,0
Eerdekens_PRODUCT,0,0,0,1,0
last Friday_DATE,0,0,0,1,0
Shamil Tarpishchev_PERSON,0,0,0,1,0
Tarpishchev_ORG,0,0,0,1,0
the national federation_ORG,0,0,0,1,0
ITF_ORG,0,0,0,2,0
the World Anti-Doping Agency_FAC,0,0,0,1,0
Davis Cup_PERSON,0,0,0,5,0
Chris Bailey_PERSON,0,0,0,1,0
Bailey_PERSON,0,0,0,5,0
Tim_PERSON,0,0,0,6,1
Yugoslavian_NORP,0,0,0,1,0
407th_ORDINAL,0,0,0,1,0
the Euro-Africa zone_LAW,0,0,0,1,0
Greg_PERSON,0,0,0,2,0
Futures_ORG,0,0,0,2,0
the Lawn Tennis Association_ORG,0,0,0,4,0
Arvind_PERSON,0,0,0,1,0
the Sydney International_FAC,0,0,0,2,0
Minar_PERSON,0,0,0,1,0
24th_ORDINAL,0,0,0,1,0
Frenchman Arnaud Clement_ORG,0,0,0,1,0
158th_ORDINAL,0,0,0,1,0
Samantha Stosur_GPE,0,0,0,2,0
Moya_ORG,0,0,0,13,0
Paradorn Srichaphan_PERSON,0,0,0,2,0
7/5_CARDINAL,0,0,0,2,0
"28,000_MONEY",0,0,0,1,0
Srichaphan_GPE,0,0,0,1,0
Moya_PERSON,0,0,0,17,0
"at least 150,000_CARDINAL",0,0,0,1,0
Scrichapan_PERSON,0,0,0,1,0
"more than 5,000_CARDINAL",0,0,0,1,2
Tamil Nadu_FAC,0,0,0,1,0
The ATP Tour's_ORG,0,0,0,1,0
Rochus_GPE,0,0,0,3,0
Coria_GPE,0,0,0,1,0
Auckland_GPE,0,0,0,2,0
Guillermo Coria_PERSON,0,0,0,5,0
the Heineken Open_EVENT,0,0,0,1,0
Olivier Rochus_PERSON,0,0,0,2,0
Coria_ORG,0,0,0,3,0
Jose Acasuso_PERSON,0,0,0,1,0
Fernando Gonzalez_PERSON,0,0,0,2,0
Potito Starace_ORG,0,0,0,1,0
Adelaide_GPE,0,0,0,3,0
two unbelievable weeks_DATE,0,0,0,1,0
American Dent_ORG,0,0,0,1,0
Memphis_GPE,0,0,0,1,0
113th_ORDINAL,0,0,0,1,0
17 January_DATE,0,0,0,9,0
31 January_DATE,0,0,0,1,0
Le Matin_FAC,0,0,0,1,0
between the 30th and 95th_DATE,0,0,0,1,0
Hopman Cup_FAC,0,0,0,3,0
the Hopman Cup_EVENT,0,0,0,4,0
Argentina 3-0_PERSON,0,0,0,1,0
Perth_GPE,0,0,0,2,0
Gisela_GPE,0,0,0,1,0
Dominik Hrbaty_PERSON,0,0,0,4,0
Hrbaty_PERSON,0,0,0,4,0
Daniela_PERSON,0,0,0,1,0
Guillermo_PERSON,0,0,0,1,0
Dulko_GPE,0,0,0,1,0
Dulko_PERSON,0,0,0,1,0
just 27 minutes_TIME,0,0,0,1,0
the next two_DATE,0,0,0,1,0
Dominik_PERSON,0,0,0,2,0
Karol Kucera_PERSON,0,0,0,1,0
Karina Habsudova_PERSON,0,0,0,1,0
Champions Challenge_ORG,0,0,0,1,0
the Victoria Park_FAC,0,0,0,1,0
the Grand Slams_FAC,0,0,0,2,0
"115,000_MONEY",0,0,0,1,0
the Sydney International_ORG,0,0,0,3,0
Justine Henin-Hardenne_PERSON,0,0,0,5,0
Lisa Raymond 7-5_PERSON,0,0,0,1,0
Karol Beck_PERSON,0,0,0,2,0
Dechy_PERSON,0,0,0,4,0
"Dent in Adelaide

_WORK_OF_ART",0,0,0,1,0
Davydenko_PERSON,0,0,0,1,0
Sebastien Grosjean 2-6 6-3 6-2_PRODUCT,0,0,0,1,0
6-2_CARDINAL,0,0,0,1,0
Albert Costa_PERSON,0,0,0,2,0
Spaniard Costa_PERSON,0,0,0,1,0
Croatian Ivan Ljubicic_PERSON,0,0,0,1,0
Rafael Nadal 6-2 6-7_ORG,0,0,0,1,0
3/7_CARDINAL,0,0,0,1,0
Australian Open_EVENT,0,0,0,2,0
US Open_EVENT,0,0,0,6,0
David Higdon_PERSON,0,0,0,1,0
the first two weeks_DATE,0,0,0,1,0
Navratilova_ORG,0,0,0,4,0
Martina Navratilova_PERSON,0,0,0,1,0
the age of 48_DATE,0,0,0,1,0
the French Open_EVENT,0,0,0,10,0
the Uncle Toby's_ORG,0,0,0,1,0
Gold Coast_LOC,0,0,0,1,0
Leander Paes_PERSON,0,0,0,1,0
"Gaudio

French_ORG",0,0,0,1,0
Gael Monfils_PERSON,0,0,0,2,0
Gaston Gaudio_PERSON,0,0,0,3,0
Thomas Johansson_PERSON,0,0,0,5,0
Jimmy Connors_PERSON,0,0,0,2,0
Elite Performance_EVENT,0,0,0,1,0
La Manga_FAC,0,0,0,3,0
Connors_PRODUCT,0,0,0,5,0
John Crowther_PERSON,0,0,0,1,0
Jimmy_PERSON,0,0,0,2,0
Jimmy_PRODUCT,0,0,0,1,0
more than 30_CARDINAL,0,0,0,1,2
Anne Keothavong_PERSON,0,0,0,1,0
La Manga_PERSON,0,0,0,1,0
Queen's Club_ORG,0,0,0,1,0
David Felgate_PERSON,0,0,0,2,0
52-week-a-year_DATE,0,0,0,1,0
Wimbledon Championships_FAC,0,0,0,1,0
Elena Dementieva_ORG,0,0,0,1,0
6-2 5_QUANTITY,0,0,0,1,0
The previous day_DATE,0,0,0,1,0
the US Open_EVENT,0,0,0,9,0
the year on Friday_DATE,0,0,0,1,0
10-16 January_DATE,0,0,0,1,0
200%_PERCENT,0,0,0,1,0
Davis Cup_LAW,0,0,0,4,0
Bob Bryan_PERSON,0,0,0,3,0
The Davis Cup_WORK_OF_ART,0,0,0,3,0
187 days_DATE,0,0,0,1,0
Roland Garros_FAC,0,0,0,1,0
Capriati_ORG,0,0,0,5,0
"Melbourne

_ORG",0,0,0,1,0
Jennifer Capriati_PERSON,0,0,0,2,0
Justin Henin-Hardenne_PERSON,0,0,0,2,0
the Advanta Championships_FAC,0,0,0,2,0
Maria Sharapova_PERSON,0,0,0,6,0
Classy Henman_PERSON,0,0,0,1,0
Kooyong Classic_FAC,0,0,0,1,0
Gaston Gaudio 5-7 6-1 6-4_FAC,0,0,0,1,0
Chilean Olympic_ORG,0,0,0,1,0
Nicolas Massu_PERSON,0,0,0,2,0
Nalbandian_NORP,0,0,0,4,0
the off-season_DATE,0,0,0,1,0
a couple of weeks_DATE,0,0,0,1,0
the two weeks_DATE,0,0,0,1,0
Massu_PERSON,0,0,0,1,0
over two months_DATE,0,0,0,1,0
Roddick 6-2 7-6_PERSON,0,0,0,2,0
Charly_GPE,0,0,0,2,0
185 days_DATE,0,0,0,2,0
Mallorcan_NORP,0,0,0,2,0
Patrick McEnroe_PERSON,0,0,0,2,0
McEnroe_ORG,0,0,0,2,0
Bryan_PERSON,0,0,0,3,0
The United States_GPE,0,0,0,1,1
the final day_DATE,0,0,0,1,0
Rafael Nadal_ORG,0,0,0,1,0
Mike Bryan_PERSON,0,0,0,1,0
Spaniards_NORP,0,0,0,1,0
Bryans_NORP,0,0,0,2,0
5-3_CARDINAL,0,0,0,2,0
Robredo_PERSON,0,0,0,1,0
Arrese_NORP,0,0,0,1,0
Roger Federer - nice_PERSON,0,0,0,1,0
2004 - three_DATE,0,0,0,1,0
Grand Slams -_FAC,0,0,0,1,0
the International Tennis Writers_ORG,0,0,0,1,0
the ATP Tour_ORG,0,0,0,2,0
Waterford Crystal_ORG,0,0,0,1,0
the Tour Championships_FAC,0,0,0,1,0
Mauresmo_ORG,0,0,0,3,0
Sharapova_GPE,0,0,0,3,0
American_ORG,0,0,0,1,0
Zvonareva_GPE,0,0,0,1,0
Mauresmo_PERSON,0,0,0,1,0
6-2 6-4_QUANTITY,0,0,0,1,0
the Staples Centre_FAC,0,0,0,1,0
Lakers_WORK_OF_ART,0,0,0,1,0
the Kooyong Classic_FAC,0,0,0,3,0
Cyril Saulnier_ORG,0,0,0,1,0
Jonas Bjorkman_PERSON,0,0,0,1,0
Arnaud Clement_ORG,0,0,0,1,0
Saulnier_PERSON,0,0,0,2,0
four grand slam_QUANTITY,0,0,0,1,0
Santoro_ORG,0,0,0,1,0
Mark Edmondson_PERSON,0,0,0,2,0
Melbourne Park_FAC,0,0,0,2,0
Eleni Daniilidou_PERSON,0,0,0,1,0
the 2003 Australian Open_EVENT,0,0,0,1,0
the bottom quarter_DATE,0,0,0,1,0
Amelie Mauresmo_PERSON,0,0,0,1,0
Camille Pin_PERSON,0,0,0,1,0
Gaston Gaudio_GPE,0,0,0,1,0
Sebastien Grosjean_ORG,0,0,0,1,0
Andrei Pavel_PERSON,0,0,0,1,0
Nikolay Davydenko_PERSON,0,0,0,1,0
Mario Ancic_PERSON,0,0,0,4,0
Vera Zvonareva_GPE,0,0,0,1,0
Silvia_PERSON,0,0,0,1,0
Fabiola Zuluaga (_ORG,0,0,0,1,0
Tatiana Golovin_PERSON,0,0,0,1,0
Amy Frazier_PERSON,0,0,0,1,0
Magdalena Maleeva_LOC,0,0,0,1,0
24 Mary Pierce_PERCENT,0,0,0,1,0
Shinobu Asagoe_ORG,0,0,0,1,0
Gisela Dulko_PERSON,0,0,0,1,0
Flavia Pennetta_ORG,0,0,0,1,0
Jelena Kostanic_PERSON,0,0,0,1,0
Iveta Benesova_PERSON,0,0,0,2,0
Spaniard Guillermo Garcia-Lopez_PERSON,0,0,0,1,0
the Chennai Open_FAC,0,0,0,1,0
Garcia-Lopez_PERSON,0,0,0,2,0
106_CARDINAL,0,0,0,1,1
Lee Hyuung-Taik_PERSON,0,0,0,1,0
Dieter Kindlmann_PERSON,0,0,0,1,0
Olivier Patience_PERSON,0,0,0,1,0
eighth_CARDINAL,0,0,0,1,0
the last few days_DATE,0,0,0,1,0
Peter Luczak 7-6_PERSON,0,0,0,1,0
Justin Gimelstob 7-6_PRODUCT,0,0,0,1,0
Seeds Dominik Hrbaty_PERSON,0,0,0,1,0
Bjorn Phau_PERSON,0,0,0,1,0
"Aussie Open

_FAC",0,0,0,1,0
Australian Open_WORK_OF_ART,0,0,0,4,0
Paul McNamee_PERSON,0,0,0,2,0
WTA_ORG,0,0,0,2,0
Clijsters_ORG,0,0,0,2,0
22nd_ORDINAL,0,0,0,2,0
early in the season_DATE,0,0,0,2,0
Jelena Dokic_PERSON,0,0,0,2,0
Dokic_PERSON,0,0,0,2,0
127th_ORDINAL,0,0,0,2,0
Monica Seles_PERSON,0,0,0,2,0
"Aussie Open

_WORK_OF_ART",0,0,0,1,0
"Dent

_FAC",0,0,0,1,0
Fourth_ORDINAL,0,0,0,1,0
Mario Ancic 6_PERSON,0,0,0,1,0
two hours 45 minutes_TIME,0,0,0,1,0
Safin_PERSON,0,0,0,6,0
Ancic_GPE,0,0,0,1,0
Jarkko Nieminen_PERSON,0,0,0,1,0
Nieminen_PERSON,0,0,0,1,0
Cypriot_NORP,0,0,0,1,0
French Open_WORK_OF_ART,0,0,0,1,0
8-10_DATE,0,0,0,1,0
four hours and 21 minutes_TIME,0,0,0,1,0
Hrbaty_ORG,0,0,0,1,0
Kevin Kim 3-6 6_PERSON,0,0,0,1,0
"Gilbert

Andy Roddick_PERSON",0,0,0,1,0
Brad Gilbert_PERSON,0,0,0,3,0
the SFX Sports Group_ORG,0,0,0,1,0
the 2005 season_DATE,0,0,0,1,0
121_CARDINAL,0,0,0,1,0
Gilbert_PERSON,0,0,0,3,0
Flushing Meadows_GPE,0,0,0,1,0
Peter Lundgren_PERSON,0,0,0,4,0
Tarik Benhabiles_PERSON,0,0,0,1,0
US Davis Cup_FAC,0,0,0,1,0
Dean Goldfine_PERSON,0,0,0,1,0
Goldfine_ORG,0,0,0,3,0
Goldfine_PERSON,0,0,0,1,0
South Florida's_LOC,0,0,0,1,0
Sun-Sentinel_ORG,0,0,0,1,0
Todd Martin_PERSON,0,0,0,1,0
Ninth_ORDINAL,0,0,0,1,0
Nalbandian_PERSON,0,0,0,1,0
Hewitt_ORG,0,0,0,5,0
four hours and five minutes_TIME,0,0,0,1,0
Only four_CARDINAL,0,0,0,1,0
Henin-Hardenne_GPE,0,0,0,2,0
Sydney International_ORG,0,0,0,1,0
Craig Watson_PERSON,0,0,0,1,0
9-15 January_DATE,0,0,0,1,0
Koubek_ORG,0,0,0,3,0
Stefan Koubek_PERSON,0,0,0,1,0
3-6_CARDINAL,0,0,0,1,0
Pat Cash_PERSON,0,0,0,1,0
Mats Wilander_PERSON,0,0,0,2,0
nine months ago_DATE,0,0,0,1,0
Rodick_ORG,0,0,0,1,0
Tennis Australia's_ORG,0,0,0,1,0
Geoff Pollard_ORG,0,0,0,1,0
Pollard_PERSON,0,0,0,1,1
Lleyton_PERSON,0,0,0,2,0
Aussie_PERSON,0,0,0,2,0
"Wimbledon

_FAC",0,0,0,1,0
one last year_DATE,0,0,0,2,0
Safin_ORG,0,0,0,2,0
Two grand slams_TIME,0,0,0,2,0
Pete Sampras_PERSON,0,0,0,2,0
Sampras_PERSON,0,0,0,2,0
6/8_CARDINAL,0,0,0,1,0
8/6_CARDINAL,0,0,0,1,0
fourth hour_TIME,0,0,0,1,0
Nadal_ORG,0,0,0,4,0
Roddick_ORG,0,0,0,3,0
15-40_CARDINAL,0,0,0,1,0
0-30_CARDINAL,0,0,0,1,0
Roddick 30-0_PERSON,0,0,0,1,0
40-30_CARDINAL,0,0,0,1,0
Nadal_WORK_OF_ART,0,0,0,1,0
Seville_ORG,0,0,0,1,0
Henman & Murray_ORG,0,0,0,1,0
the year for 2004_DATE,0,0,0,1,0
the best year_DATE,0,0,0,1,0
Peter Norfolk_PERSON,0,0,0,1,0
under 14_DATE,0,0,0,1,0
the World Junior Tennis_ORG,0,0,0,1,0
Kooyong_GPE,0,0,0,1,0
the months_DATE,0,0,0,1,3
the Elite Performance_FAC,0,0,0,1,0
John McEnroe_PERSON,0,0,0,1,0
Connors_ORG,0,0,0,3,0
52-year-old's_DATE,0,0,0,1,0
United States Tennis Association_ORG,0,0,0,1,0
Tony Roche_PERSON,0,0,0,1,0
Herald-Sun_ORG,0,0,0,1,0
John Newcombe_PERSON,0,0,0,1,0
Ivan Lendl_PERSON,0,0,0,1,0
Pat Rafter_PERSON,0,0,0,1,0
Andre Agassi's_PERSON,0,0,0,1,0
Darren Cahill_PERSON,0,0,0,1,0
the year on Saturday_DATE,0,0,0,1,0
European Sports Journalists Association_ORG,0,0,0,1,0
The last year_DATE,0,0,0,1,1
